actuals,distances,time_taken,cpu_memory_usage,ram_usage
1,,0.19333600997924805,55.4,0.0625
0,0.05269957018786231,0.20186710357666016,53.7,0.015625
0,0.10650596714471172,0.20390009880065918,55.8,3.09375
1,0.030222341750061443,0.20289278030395508,0.0,0.015625
0,,0.2671937942504883,0.0,0.0
0,0.08758170448417812,0.22784423828125,0.0,0.265625
0,0.05763841630421018,0.20403790473937988,56.5,0.0
1,0.028360837798590666,0.20644021034240723,55.9,0.03125
0,0.10973718662318399,0.20614004135131836,54.5,0.0
1,0.015760285858932743,0.20036101341247559,55.6,0.03125
1,0.04615106663414348,0.20177197456359863,53.7,0.0
1,0.03024221894043133,0.19626402854919434,54.4,1.25
1,0.02525426746025916,0.20462298393249512,56.0,0.03125
0,0.09686751997514476,0.2038881778717041,0.0,0.0
1,0.02515607927986463,0.20118284225463867,0.0,0.0
1,0.013913756994277549,0.19776082038879395,0.0,0.0
1,0.025226450454376104,0.2014179229736328,54.6,0.0
0,0.09855662191641246,0.2046966552734375,57.1,0.0
1,0.004442352729872812,0.2150578498840332,60.7,0.015625
0,0.09956433994688307,0.2557973861694336,67.1,0.0
1,0.010919674574454419,0.2602858543395996,64.7,0.0
1,0.03071811768658861,0.2511739730834961,65.5,0.0
0,0.08922347722306556,0.25135087966918945,63.5,-18.234375
1,0.002861423595856394,0.20868206024169922,56.6,-41.796875
0,,0.2938802242279053,62.5,-6.5625
1,0.021717558534527726,0.2461378574371338,73.2,14.1875
1,0.02171764170428736,0.19877314567565918,52.1,5.953125
0,0.08392436489287047,0.20359206199645996,54.9,2.140625
0,0.11515254172338518,0.20116519927978516,52.7,3.703125
0,0.06066215054120139,0.20841479301452637,56.3,0.0
1,0.024351338564643443,0.2123870849609375,53.5,4.3125
1,0.03196061977701736,0.19883489608764648,50.9,0.828125
1,0.048546130534925847,0.20530009269714355,55.2,1.625
1,0.01806340939513218,0.20268917083740234,50.9,7.578125
1,0.023262285910447655,0.20075082778930664,53.0,0.0
1,0.029641044073724143,0.19876980781555176,52.2,0.015625
0,0.09179994663477453,0.2019500732421875,52.8,0.609375
0,0.07362198303477085,0.20324468612670898,55.2,0.03125
1,0.011554588623756357,0.20895075798034668,57.7,0.296875
0,0.09604538414271169,0.21259212493896484,0.0,0.0
0,0.08501453352438482,0.20127296447753906,55.8,0.0
0,0.05138612627753003,0.211716890335083,54.1,0.015625
0,0.13260860262506524,0.20193910598754883,53.3,0.46875
0,0.061562275407229916,0.20254087448120117,53.0,0.0
0,0.10003921785787073,0.20259881019592285,52.4,0.015625
0,0.08598008622285291,0.2893056869506836,52.4,0.03125
0,0.09702068074154624,0.20496821403503418,53.0,0.0
1,0.025253964335577583,0.2034618854522705,53.1,0.0
0,0.06835186715584984,0.22398900985717773,57.6,3.90625
0,0.07231905338083877,0.2062079906463623,0.0,0.984375
1,0.013633852968466975,0.1999826431274414,52.0,1.59375
0,0.10707310245318669,0.20512604713439941,55.2,6.515625
1,0.029530790662904205,0.20434999465942383,52.4,0.828125
1,,0.17528510093688965,53.1,0.0
0,0.10802864352349517,0.21720314025878906,56.4,0.0
1,0.009528834415790888,0.20946788787841797,53.0,0.0
1,0.025244465781741332,0.20520806312561035,57.7,0.0
0,0.0925159056351248,0.20815801620483398,53.0,1.8125
1,0.008180920789486956,0.20870184898376465,0.0,0.0
1,0.010675286559673425,0.20371675491333008,0.0,0.0
1,,0.18555593490600586,53.8,0.0
1,0.006575819271855132,0.20317816734313965,52.7,9.28125
1,0.01240101831532725,0.19870901107788086,53.5,0.0
0,0.10786714446595835,0.2086048126220703,54.4,0.046875
0,0.0661759713328951,0.20566415786743164,52.1,0.625
1,0.019460487925346825,0.2942197322845459,54.0,0.0
1,0.013592683995900412,0.20468711853027344,53.9,0.0
1,0.006773701843739155,0.23176908493041992,62.6,0.0
0,0.09790950315152391,0.28127193450927734,65.5,0.0
0,0.06158940720874939,0.2600131034851074,68.4,5.5
0,0.0739117898215006,0.2619211673736572,69.8,-39.53125
1,0.010244016233990516,0.2317943572998047,60.0,-8.4375
0,0.08893083966950532,0.20719099044799805,0.0,-28.796875
1,0.011028472013148494,0.22902870178222656,0.0,5.4375
1,0.03960299508728471,0.2430860996246338,0.0,10.953125
0,0.061387762357815734,0.2005631923675537,59.6,17.9375
1,0.010718263634439174,0.20227503776550293,53.3,0.53125
0,0.0682599039853945,0.2027890682220459,50.3,0.0
0,0.10752320940576654,0.2183070182800293,58.1,-3.375
1,0.01979034854271433,0.19959497451782227,51.5,1.046875
0,0.060232955620424966,0.2045917510986328,51.8,3.84375
0,0.08237512657191814,0.2055058479309082,58.3,2.796875
0,0.14152379008669824,0.2093062400817871,52.4,6.46875
1,0.04662893754780473,0.20258378982543945,51.2,0.140625
0,,0.19034695625305176,53.2,0.78125
1,0.033535172523071144,0.20696187019348145,53.3,0.078125
0,0.10753306912846172,0.2861368656158447,51.9,3.25
1,0.016845986748816988,0.21343016624450684,54.3,0.0625
1,0.02949926195104635,0.20885205268859863,0.0,0.0625
0,0.07782498974233742,0.20757699012756348,0.0,3.40625
1,0.00681545232723435,0.2101457118988037,53.4,0.078125
0,0.07287504430432812,0.22370100021362305,56.3,0.53125
0,0.06373269163249329,0.20973491668701172,52.6,0.125
1,0.013718050354811884,0.20571589469909668,53.0,0.125
0,0.054173992416405636,0.20237207412719727,52.4,0.140625
0,0.07647096756362759,0.2089378833770752,52.7,0.125
1,0.025857792017049186,0.2057197093963623,51.5,0.359375
1,0.028825218505457606,0.19919633865356445,53.0,0.078125
1,0.018843976716370836,0.20009708404541016,52.2,0.0625
0,0.07605658910025204,0.21042585372924805,57.3,0.140625
1,0.13656042433560756,0.21432018280029297,53.7,0.0625
0,0.0756761328000144,0.2045450210571289,60.0,0.125
0,0.09328989891159867,0.2069230079650879,54.5,0.078125
0,0.10789798939142015,0.21390104293823242,54.1,0.0
0,0.11982535255622295,0.20202112197875977,52.4,2.0625
1,0.03345993478903875,0.2083878517150879,53.8,0.015625
1,0.020832619940888808,0.2824440002441406,52.6,0.03125
0,0.09927037918168546,0.20529890060424805,53.0,0.0
0,0.07855742990447923,0.20787501335144043,52.1,0.0
1,0.009297662178462063,0.20807909965515137,0.0,0.0
1,0.033315074355933616,0.22805023193359375,53.7,0.0
0,0.07665684598100708,0.2057819366455078,53.0,0.0
1,0.03824979587741273,0.20734786987304688,53.0,0.0
1,0.01690193859875777,0.20862603187561035,52.1,1.0
1,0.011770873064237075,0.20601701736450195,0.0,0.0
1,0.02348845097630292,0.21350479125976562,56.6,5.265625
1,0.035057856744413085,0.26244306564331055,63.4,0.046875
0,0.06753306570376705,0.2502598762512207,67.7,1.765625
1,0.032129663585214296,0.24652791023254395,63.7,0.015625
0,0.048110359258230484,0.2548520565032959,64.9,-20.765625
1,0.03277340578449062,0.22048687934875488,57.9,-21.21875
1,0.012422055129504894,0.22158074378967285,60.9,-2.078125
0,0.09498827492549644,0.2596418857574463,66.5,-12.71875
1,0.01215636813604637,0.2039957046508789,53.0,2.921875
0,0.05957446540898892,0.20871305465698242,52.4,5.75
0,0.11019772724552612,0.21113920211791992,55.0,10.9375
0,0.10292934520666697,0.211777925491333,0.0,1.875
1,0.00368901827836865,0.28391003608703613,0.0,0.015625
1,0.010716546286634432,0.2076249122619629,0.0,4.21875
0,0.15525477757388462,0.21502900123596191,53.2,16.984375
1,0.010265518543893348,0.21103596687316895,52.3,0.71875
0,0.07917488222201596,0.20856809616088867,55.1,0.375
0,0.08089705768544564,0.2240908145904541,58.5,0.0
1,0.01112154617908978,0.2090129852294922,52.0,0.109375
0,0.12814993752260917,0.23141098022460938,57.8,0.0
1,0.01266706330422851,0.20611882209777832,52.4,2.578125
1,0.019304117262539888,0.20909810066223145,52.7,0.0
1,0.017431621850152235,0.20590782165527344,53.0,0.0
0,0.09906943294655757,0.22339916229248047,0.0,0.0
0,0.09228017945041667,0.22040915489196777,58.4,2.15625
0,0.08883662539305415,0.214033842086792,57.1,0.0
1,0.010348895553113802,0.22005009651184082,57.1,0.0
0,0.07630111441642007,0.21884799003601074,58.6,2.796875
0,0.16196320123814034,0.22320890426635742,57.2,0.0
0,0.11321013471274843,0.22145509719848633,62.4,0.03125
0,0.08630170516271263,0.228712797164917,58.0,0.0
0,0.0667340047612398,0.21866893768310547,59.7,0.0625
1,0.011585527391211214,0.29308509826660156,56.1,0.0
1,0.01945641729897829,0.21042871475219727,53.2,0.0
0,0.06129423151482771,0.21171092987060547,52.3,0.0
1,0.009079107133065811,0.2130260467529297,53.2,0.0
1,0.024607632902845067,0.20828890800476074,53.3,0.03125
0,0.07640527329754287,0.2112877368927002,52.3,0.1875
1,0.005079665660705501,0.21178817749023438,52.0,0.0
1,0.004166116073860304,0.21828794479370117,54.0,0.0
0,0.06792578642763836,0.21008729934692383,52.7,0.03125
1,0.0059751021240924684,0.20448899269104004,0.0,0.0
0,0.11114117537116086,0.2118229866027832,0.0,0.0
0,0.0790515292325965,0.21069884300231934,0.0,0.0
0,,0.1976008415222168,52.8,0.015625
1,0.04291532684250987,0.20871400833129883,54.7,2.171875
1,0.02192959450078913,0.20728492736816406,52.7,2.0
1,0.025087337365375162,0.2095789909362793,58.6,0.0
1,0.018004862233843566,0.24938702583312988,65.2,0.0
0,0.10435494391847921,0.2617988586425781,69.2,0.078125
1,0.03943899355615765,0.25789809226989746,65.1,0.0
0,0.06302453007006781,0.27544403076171875,66.2,-5.03125
1,0.013907025815194873,0.20595979690551758,54.4,-33.09375
0,0.07194891479966825,0.3091292381286621,59.8,-11.859375
1,0.012212385294012917,0.2554459571838379,66.3,-17.34375
0,0.0693697947734504,0.20988702774047852,51.2,16.75
1,,0.18373894691467285,53.7,7.328125
0,0.1302926066120369,0.20909810066223145,54.3,0.15625
0,0.09360336456633833,0.2127857208251953,55.0,0.015625
0,0.07839591111867461,0.21021509170532227,57.7,0.015625
0,0.09737390538204704,0.20852994918823242,55.0,0.0
0,0.0866157538350163,0.21956682205200195,67.1,0.015625
0,0.11577755717915594,0.20435214042663574,0.0,0.9375
0,0.08255885131945129,0.2087109088897705,53.1,12.125
1,,0.1921091079711914,55.1,2.84375
1,0.009152952967764527,0.20922589302062988,54.4,0.03125
0,0.14669734460190886,0.21175503730773926,0.0,0.015625
1,0.024988453746892403,0.21688485145568848,0.0,0.0
0,0.1311572434953836,0.20761394500732422,56.3,0.296875
1,0.0355446876107518,0.2047107219696045,53.7,0.0
1,0.017703625951205004,0.20692801475524902,0.0,0.0
0,0.07897827465312157,0.21248507499694824,0.0,0.171875
0,0.060298645175019816,0.2071077823638916,0.0,10.984375
0,0.08249215397975085,0.30542492866516113,53.0,0.015625
1,0.0240710637830146,0.21226716041564941,52.6,0.0
1,0.017123157312275095,0.2100539207458496,52.7,0.0
1,0.018700739202145544,0.20507097244262695,53.0,0.0
1,0.01019561987146178,0.20350885391235352,59.6,1.625
0,0.0828316455070619,0.21170377731323242,54.7,0.296875
1,0.027562206831835745,0.20981121063232422,52.6,7.09375
0,,0.19483113288879395,56.2,0.0
1,0.01556422745513808,0.21391987800598145,54.5,0.015625
0,0.10682687670942947,0.20238900184631348,55.3,0.015625
0,0.09250288541633411,0.20993304252624512,53.8,0.0
1,0.01064226441020788,0.21667695045471191,55.4,0.0
1,,0.19090986251831055,55.8,0.0
1,0.009788527733754382,0.2181539535522461,64.9,0.0
1,0.004118366627008929,0.21230697631835938,54.5,0.0
0,0.07925459297892012,0.21550607681274414,55.3,0.0
0,0.04411256437395339,0.21312189102172852,55.0,0.0
1,0.01711299555875767,0.21254301071166992,54.6,0.015625
1,0.01785218596815963,0.2122340202331543,0.0,0.0
1,0.008854748758522657,0.21490979194641113,0.0,0.03125
0,0.09471843677100678,0.21176695823669434,55.7,0.015625
0,0.08152881154846947,0.3174710273742676,56.1,0.015625
1,0.01729923976222969,0.2433927059173584,63.5,3.328125
1,0.012832404909021822,0.2725560665130615,65.2,4.234375
0,0.14021110941564585,0.2595353126525879,65.6,0.0
0,0.07798101612515251,0.2610158920288086,63.5,0.0
1,0.007365116946517203,0.21856307983398438,55.9,-50.796875
1,0.009590118565179773,0.2223360538482666,59.0,-28.625
0,0.06329806003300364,0.25156497955322266,63.4,8.09375
1,0.0146196918818301,0.22717785835266113,56.8,1.8125
0,0.08617295734176589,0.21595168113708496,53.8,9.375
1,0.010188187451534825,0.2069249153137207,53.5,0.65625
1,0.015551248525191297,0.2184598445892334,56.6,7.5625
1,0.016821560831667748,0.20586204528808594,52.1,8.28125
0,0.1317108914250209,0.21053600311279297,52.0,0.0
0,0.06321884703373692,0.20599603652954102,57.8,21.859375
0,0.0528382086323792,0.2109088897705078,0.0,0.0
0,0.10408908031863207,0.20536112785339355,0.0,9.59375
0,0.11972605838132999,0.21348786354064941,0.0,0.0
0,0.09503104226646131,0.21114397048950195,54.5,0.015625
1,0.01451963081078822,0.21747899055480957,56.5,0.0
1,0.014280415377366129,0.31554102897644043,60.9,0.09375
1,0.024869709566461617,0.22130799293518066,59.0,0.265625
0,0.12306350520684484,0.2189638614654541,58.3,0.0
1,0.019965867769976997,0.2153332233428955,58.4,0.6875
0,0.0931896528598245,0.2100212574005127,52.6,0.0
1,0.025105933684038573,0.2088010311126709,0.0,3.640625
1,0.029374962800502336,0.21063494682312012,0.0,4.84375
1,0.026773430493881922,0.20290875434875488,0.0,1.796875
0,0.10235872102399357,0.21239590644836426,53.6,0.0
0,0.05009466374862892,0.21644806861877441,59.5,0.0
0,0.08589138522763229,0.21953487396240234,59.1,0.296875
1,0.028777718153616294,0.22038698196411133,62.6,0.0
0,0.060810972566527455,0.2118217945098877,0.0,0.0
1,0.02863772512644369,0.21524405479431152,58.2,0.0
0,0.08279388873704074,0.2141282558441162,55.7,0.0
0,,0.2207329273223877,58.1,0.75
0,0.07807685043758694,0.2114870548248291,0.0,0.0
1,0.02027661044549489,0.21233177185058594,0.0,0.0
0,0.124018036345526,0.2102341651916504,53.9,0.0
1,0.022130667932216297,0.20627188682556152,59.1,0.0
1,0.013402015886108565,0.21746277809143066,59.4,0.0
1,0.007591503224635199,0.30810093879699707,60.0,0.0
0,0.10495282571568809,0.2147221565246582,57.8,0.0
1,0.02976311938767129,0.2159709930419922,56.6,0.0
0,0.06185738912222838,0.21908092498779297,59.8,0.0
1,0.018101108543842948,0.22068500518798828,61.8,0.0
0,0.05534898672460942,0.21993088722229004,62.1,0.0
0,,0.2047109603881836,61.4,0.0
1,0.01591318488212945,0.266359806060791,69.5,5.203125
0,0.0765789993559618,0.2773878574371338,65.0,0.359375
0,0.08848432625238933,0.26085901260375977,66.2,0.03125
1,0.0032647140510101424,0.27507686614990234,63.6,-18.421875
1,0.024405162437301398,0.22815704345703125,59.4,-25.3125
0,0.08282779213669833,0.23079514503479004,67.9,-29.46875
1,0.029357231809345907,0.2671809196472168,64.7,8.96875
1,0.01336628849321908,0.211928129196167,0.0,1.0
1,0.016482987260352022,0.2130570411682129,0.0,8.640625
0,0.10099580561096833,0.21539711952209473,54.0,10.765625
1,0.015222189114566853,0.2604241371154785,66.7,15.234375
0,0.10990502376502032,0.21931219100952148,54.7,0.0
0,0.12060861971658954,0.20907807350158691,62.7,6.78125
1,0.038977482828749355,0.3025360107421875,51.2,0.0625
1,0.013208155273568778,0.20831799507141113,52.7,0.015625
0,0.04901408855279843,0.21778488159179688,51.7,0.015625
0,0.07852062067024468,0.21511483192443848,54.5,0.015625
0,0.07939519165356679,0.2151181697845459,52.6,3.140625
1,0.032293148143823114,0.2052168846130371,53.2,0.3125
1,0.015433335864490472,0.21133184432983398,51.5,2.234375
0,,0.19714093208312988,54.9,0.0
1,0.009231379413823682,0.2166762351989746,54.9,0.0
1,0.018629575251390418,0.21247005462646484,0.0,0.0
1,0.024312082391708345,0.2390580177307129,56.9,5.984375
0,,0.1984238624572754,54.6,0.0
1,0.009151294420814637,0.2038578987121582,0.0,0.0
0,0.039594822424193765,0.21097707748413086,0.0,0.0
0,0.04576958562866451,0.21322178840637207,0.0,3.0
1,0.021454901068334142,0.21091198921203613,54.1,0.0
0,0.09551257238552813,0.21164703369140625,56.2,0.0
0,0.060866941336205516,0.21657896041870117,55.1,0.03125
0,0.09970476991868171,0.21635103225708008,53.1,0.140625
0,0.04801297266754856,0.21326088905334473,52.9,0.125
0,0.07467879407050315,0.20861577987670898,52.0,0.15625
1,0.03321953687482815,0.29671311378479004,52.5,0.0625
1,0.016891187476454905,0.20575809478759766,0.0,0.09375
0,0.08358286124821535,0.21518397331237793,0.0,0.140625
1,0.023266689379878858,0.21550893783569336,0.0,0.0
1,0.023582614915033218,0.21366596221923828,52.8,2.234375
0,0.1232827115367836,0.21353912353515625,52.0,0.0
1,,0.18030095100402832,52.4,0.5625
0,0.11664309686242591,0.21347403526306152,54.3,0.0
1,0.013637690380230438,0.2135319709777832,52.4,0.0625
0,0.06516957152302572,0.21669292449951172,59.4,0.0
1,0.016897953098827245,0.21253299713134766,54.6,0.0
1,0.025543538922233155,0.2201399803161621,54.5,0.0
1,0.01417378705887773,0.21938800811767578,0.0,5.0
0,0.08991157232679536,0.24891090393066406,0.0,3.890625
0,0.06911714053235629,0.2571711540222168,63.2,0.015625
0,,0.2558877468109131,74.0,0.0
0,0.13028564969884515,0.25869297981262207,72.1,-53.296875
1,0.02073270264169791,0.2184450626373291,57.1,-7.578125
1,0.016453255525338495,0.2250349521636963,61.4,9.921875
1,0.007329882412804745,0.26303696632385254,68.1,8.578125
0,0.07447995258662687,0.307373046875,57.1,0.625
0,0.1111914065186066,0.21668314933776855,51.7,0.0
1,0.013471520051696495,0.21526694297790527,53.1,0.390625
1,0.006779445311542287,0.22981500625610352,58.2,2.03125
0,,0.1998138427734375,54.0,0.390625
1,0.006905836005487109,0.2181100845336914,55.9,0.0
1,0.010635605818039462,0.21752023696899414,53.4,5.453125
0,0.10087602661429951,0.21373915672302246,56.8,0.015625
1,0.03208030113704574,0.20912909507751465,54.4,0.015625
