actuals,distances,time_taken,cpu_memory_usage,ram_usage
1,0.4705759,0.2163839340209961,0.0,7.65625
1,0.40114743,0.2522151470184326,0.0,0.0
1,0.6759621,0.2720909118652344,65.4,0.5
1,0.24454832,0.2648346424102783,64.6,0.046875
1,0.21811299,0.2667267322540283,66.7,2.96875
1,0.2498156,0.25325894355773926,59.4,3.0
1,0.15347686,0.21093106269836426,57.1,15.265625
1,0.20682082,0.21066999435424805,58.7,2.25
1,0.17400306,0.20914626121520996,63.9,1.390625
1,0.6318487,0.2510659694671631,54.0,0.0
1,0.5943259,0.22159099578857422,58.3,0.609375
1,0.59337205,0.20891499519348145,54.2,0.0
1,0.64753485,0.20784783363342285,55.9,2.546875
1,0.06658321,0.20855307579040527,55.2,7.453125
1,0.108857304,0.21694397926330566,0.0,0.0
1,0.6364279,0.22187209129333496,0.0,0.015625
1,0.6744637,0.21753478050231934,60.3,0.0
1,0.2205763,0.24900102615356445,62.9,0.0
1,0.6769252,0.22344493865966797,0.0,0.015625
1,0.7065528,0.22055912017822266,0.0,0.0
1,0.14647609,0.25669097900390625,0.0,0.0
1,0.12983763,0.2655060291290283,62.3,0.015625
1,0.63120544,0.28891491889953613,73.7,-2.78125
1,0.63120544,0.3127319812774658,71.6,-0.109375
1,0.14224431,0.2702479362487793,73.1,-45.609375
1,0.1810822,0.23737597465515137,69.0,-32.09375
1,0.115450524,0.24408507347106934,63.5,3.890625
1,0.6075329,0.27466797828674316,71.4,12.75
1,0.11733338,0.22979497909545898,65.4,11.640625
1,0.2513918,0.21445989608764648,67.8,0.046875
1,0.15630239,0.21486115455627441,61.2,4.171875
1,0.28579748,0.2705349922180176,63.3,1.34375
1,0.28579748,0.20828819274902344,57.7,9.6875
1,0.6494038,0.21358776092529297,58.1,2.375
1,0.16753142,0.2174670696258545,61.8,7.296875
1,0.1640077,0.21147584915161133,62.2,0.0625
1,0.13862163,0.2115182876586914,58.1,2.796875
1,0.6364279,0.24085307121276855,58.2,0.0
1,0.19589682,0.21589279174804688,58.6,0.03125
1,0.63557214,0.2087571620941162,59.5,0.0
1,0.6064374,0.20792698860168457,58.9,4.59375
1,0.1972116,0.20728564262390137,59.6,0.875
1,0.08894092,0.252169132232666,59.6,9.375
1,0.094122775,0.25235724449157715,62.2,0.0
1,0.6004988,0.2097339630126953,56.5,1.578125
1,0.13868067,0.20802092552185059,58.6,0.0
1,0.6299306,0.21137213706970215,58.6,2.40625
1,0.28579748,0.20720577239990234,56.7,8.96875
1,0.14647609,0.2083110809326172,58.0,0.0
1,0.19812596,0.2219250202178955,62.6,0.0
1,0.56810385,0.25544190406799316,66.0,0.859375
1,0.11510895,0.26218414306640625,62.5,0.0
1,0.24283376,0.24433302879333496,61.7,0.0
1,0.5818382,0.329913854598999,67.7,0.0
1,0.62723416,0.2893228530883789,67.7,0.0
1,0.6084569,0.23897385597229004,59.5,0.0
1,1.1800417,0.2901039123535156,68.4,0.0
1,0.29791978,0.24879693984985352,59.5,0.015625
1,0.585576,0.21410799026489258,58.4,0.0
1,1.1065813,0.23997902870178223,59.8,0.0
1,0.8862585,0.22758722305297852,63.2,0.0
1,0.4549837,0.23605871200561523,58.0,0.0
1,0.35036382,0.2281632423400879,65.0,1.15625
1,0.31969953,0.22864007949829102,60.0,0.015625
1,0.5793136,0.2549550533294678,54.9,0.03125
1,0.1704957,0.2346177101135254,64.6,0.015625
1,0.34089458,0.2670300006866455,68.4,-81.859375
1,0.5976645,0.2957267761230469,65.0,20.125
1,0.10042407,0.28534412384033203,62.6,2.328125
1,1.2216622,0.2281360626220703,55.7,-6.609375
1,0.2727775,0.2731001377105713,75.2,-1.0625
1,0.5812959,0.27400898933410645,78.6,-7.046875
1,1.1925122,0.263521671295166,70.9,8.84375
1,0.34794608,0.2232959270477295,60.5,0.703125
1,0.31239435,0.23363304138183594,61.5,0.0
1,1.1311699,0.2578110694885254,61.8,2.78125
1,0.9483435,0.2246551513671875,64.3,0.0
1,0.1788163,0.21242594718933105,59.6,10.453125
1,0.36267,0.21496200561523438,60.1,4.5625
1,1.4631606,0.22350192070007324,59.2,6.15625
1,1.209068,0.21159601211547852,56.3,0.0
1,1.2536476,0.2154548168182373,61.0,2.890625
1,0.34061167,0.21813225746154785,59.1,4.671875
1,1.171214,0.23171687126159668,60.4,0.0
1,0.5044384,0.21491384506225586,53.2,5.875
1,0.7084062,0.2142632007598877,52.3,0.578125
1,0.46093154,0.2589850425720215,58.8,0.0
1,1.3249211,0.2157900333404541,61.5,0.0
1,0.40587655,0.21636390686035156,53.1,0.0
1,1.3794515,0.2152409553527832,56.6,5.5
1,0.41967174,0.2131340503692627,58.8,0.0
1,1.1926484,0.21426105499267578,53.7,0.0
1,1.2494947,0.21612095832824707,56.0,0.015625
1,0.34061167,0.21334195137023926,0.0,0.125
1,1.3794515,0.21559882164001465,0.0,0.8125
1,1.279341,0.21406197547912598,0.0,0.0
1,1.2997795,0.21421480178833008,51.8,0.8125
1,0.30152646,0.2535519599914551,52.2,0.0
1,0.3158693,0.21463584899902344,53.1,0.015625
1,1.1738915,0.2139890193939209,50.6,0.0
1,0.41967174,0.21232271194458008,50.6,0.0
1,0.10317922,0.21349310874938965,52.0,0.0
1,1.1555657,0.21336603164672852,51.2,0.0
1,0.29791978,0.22107601165771484,53.6,0.0
1,0.5661779,0.2094719409942627,50.3,0.4375
1,0.6596779,0.21526813507080078,51.7,0.0
1,0.2835101,0.2181851863861084,52.8,0.015625
1,0.45854336,0.22202801704406738,58.7,0.0
1,0.75759953,0.25809693336486816,53.6,0.0
1,1.6427398,0.23443317413330078,58.5,0.671875
1,0.495033,0.3140678405761719,69.3,7.125
1,1.6929924,0.29382801055908203,68.1,-5.78125
1,0.8678476,0.3290889263153076,70.8,-47.765625
1,1.5555258,0.24143600463867188,61.7,2.09375
1,0.6110428,0.27780818939208984,70.1,14.03125
1,1.0128955,0.23720026016235352,61.5,9.765625
1,0.9986905,0.22950100898742676,59.6,7.78125
1,0.9339022,0.24175190925598145,57.8,3.359375
1,1.051875,0.24583697319030762,63.5,-0.328125
1,0.83587,0.2670409679412842,58.7,8.671875
1,1.0152934,0.23532414436340332,59.3,4.140625
1,1.7277038,0.23223018646240234,61.4,4.09375
1,1.7909716,0.2349388599395752,58.4,0.078125
1,1.0121639,0.22549915313720703,58.8,4.546875
1,1.6365488,0.24245309829711914,59.2,0.0
1,0.8678476,0.2291247844696045,54.8,3.859375
1,1.6783149,0.2238919734954834,62.2,0.90625
1,1.0690929,0.23287177085876465,61.1,0.0
